Churn_Score,Total_Charges,Tenure_Months,Monthly_Charge,Contract_Month-to-month,CLTV,Latitude,Zip_Code,Longitude,Online_Security,Churn_Label,Senior_Citizen,Partner,Dependents,Paperless_Billing,Tech_Support,Device_Protection,Payment_Method_Bank transfer (automatic),Payment_Method_Credit card (automatic),Payment_Method_Electronic check,Payment_Method_Mailed check,Internet_Service_DSL,Internet_Service_Fiber optic,Internet_Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,CustomerID
27,8166.8,71,113.65,FALSE,6208,33.781086,90813,-118.199049,1,0,0,1,1,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,9258-CNWAC
68,4113.7,50,83.4,TRUE,4977,33.771612,90814,-118.143866,1,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5371-VYLSX
79,3047.15,46,65.65,FALSE,2680,33.797638,90815,-118.11662,1,0,0,1,0,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,6374-AFWOX
67,4193.4,66,61.35,FALSE,4824,34.196837,91001,-118.142236,1,0,0,0,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5317-FLPJF
25,3729.75,42,85.9,TRUE,2219,34.137319,91006,-118.029837,0,0,0,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7621-VPNET
40,399.45,5,75.65,TRUE,2296,34.128284,91007,-118.047732,0,0,0,0,0,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6034-YMTOB
29,1964.6,29,70.9,FALSE,2064,34.234912,91011,-118.153729,0,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4903-CNOZC
75,1336.15,27,49.85,TRUE,5580,34.1528,91016,-118.000482,0,0,0,1,1,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4353-HYOJD
46,486.05,25,20.1,FALSE,5306,34.168686,91024,-118.057505,,0,0,1,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7267-FRMJW
22,5925.75,57,103.05,TRUE,5586,34.282704,91040,-118.312929,1,0,0,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4188-FRABG
67,4747.2,47,99.7,TRUE,4787,34.146635,91101,-118.139225,0,0,1,1,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4128-ETESU
71,1028.9,13,81.9,TRUE,2054,34.167465,91103,-118.165327,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0620-DLSLK
62,4692.55,71,66.2,FALSE,4756,34.139402,91106,-118.128658,1,0,0,1,1,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3850-OKINF
38,19.75,1,19.75,TRUE,3666,34.17051,91201,-118.289463,,0,0,0,0,0,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1156-ZFYDO
47,154.3,2,72.6,TRUE,5098,34.167926,91202,-118.267539,0,0,1,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3295-YVUSR
58,6382.55,55,116.5,TRUE,4222,34.153338,91203,-118.262974,1,0,1,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8016-NCFVO
28,7623.2,71,106.8,FALSE,6423,34.136306,91204,-118.26036,0,0,1,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4119-ZYPZY
57,1261.45,50,24.95,FALSE,6019,34.13658,91205,-118.245839,,0,0,1,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5549-ZGHFB
28,89.25,1,89.25,TRUE,5579,34.162515,91206,-118.203869,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7577-SWIFR
27,86.05,5,19.25,TRUE,3056,34.182378,91207,-118.262922,,0,0,0,0,1,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0303-WMMRN
53,6779.05,66,104.55,FALSE,4494,34.195386,91208,-118.238508,1,0,0,0,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6408-OTUBZ
68,4345,49,87.2,FALSE,4567,34.239636,91214,-118.245259,1,0,0,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5204-HMGYF
27,82.85,3,30.75,TRUE,4133,34.129058,91301,-118.759788,0,0,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1078-TDCRN
43,1714.55,66,25.7,FALSE,5517,34.130861,91302,-118.68346,,0,0,1,1,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3727-OVPRY
41,893.2,11,86.2,TRUE,3157,34.19829,91303,-118.602203,0,0,0,0,1,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3797-FKOGQ
31,810.85,28,30.1,TRUE,2653,34.224377,91304,-118.632656,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7622-NXQZR
80,6347.55,65,99.35,FALSE,6300,34.209532,91306,-118.577563,1,0,0,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,6196-HBOBZ
64,1123.65,62,19.2,FALSE,4937,34.199787,91307,-118.68493,,0,0,0,0,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3970-XGJDU
26,43.15,2,20.1,TRUE,4158,34.294142,91311,-118.603883,,0,0,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7017-VFULY
40,35.1,2,20.35,TRUE,3746,34.150354,91316,-118.518292,,0,0,0,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5562-YJQGT
42,1388,55,25.65,FALSE,4466,34.172071,91320,-118.946262,,0,0,1,1,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8807-OPMBM
45,3851.45,41,94.55,TRUE,4914,34.370378,91321,-118.504118,0,0,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5439-WIKXB
68,2638.1,30,94.4,FALSE,4584,34.236683,91325,-118.517588,0,0,0,0,0,1,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,8294-UIMBA
56,946.95,17,56.1,FALSE,5025,34.281911,91326,-118.556218,1,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,8109-YUOHE
43,1114.85,16,68.25,FALSE,3559,34.255442,91331,-118.421314,1,0,0,1,1,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5840-NVDCG
35,1777.6,72,24.75,FALSE,5398,34.200175,91335,-118.540958,,0,0,0,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8092-NLTGF
62,684.85,9,76.25,TRUE,2062,34.286131,91340,-118.435969,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5928-QLDHB
80,74.35,1,74.35,TRUE,4237,34.321621,91342,-118.399841,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,9840-EFJQB
80,1312.45,23,54.15,TRUE,2496,34.238802,91343,-118.482296,0,0,0,0,1,0,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0696-UKTOX
20,159.2,8,19.45,TRUE,4119,34.291273,91344,-118.505104,,0,0,0,1,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4801-KFYKL
79,610.2,19,34.95,TRUE,3422,34.266389,91345,-118.459744,1,0,0,1,1,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3472-OAOOR
51,404.35,7,53.65,TRUE,4389,34.502432,91350,-118.41459,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6135-OZQVA
22,6363.45,61,104,FALSE,4344,34.231053,91352,-118.338307,1,0,0,0,0,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2252-JHJGE
32,4124.65,57,70.35,FALSE,5779,34.457005,91354,-118.573726,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4188-PCPIG
51,950.75,15,64.85,FALSE,4442,34.157137,91356,-118.548511,1,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7105-BENQF
73,19.65,1,19.65,TRUE,4639,34.214054,91360,-118.88109,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7721-DVEKZ
60,505.95,12,45.9,TRUE,5790,34.130992,91361,-118.894673,0,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3566-VVORZ
41,1149.65,54,20,FALSE,6094,34.191842,91362,-118.822796,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9507-HSMMZ
63,169.65,4,44.8,TRUE,2114,34.153733,91364,-118.593408,0,0,0,1,1,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2480-SQIOB
57,393.15,20,20.35,FALSE,4390,34.19225,91377,-118.776874,,0,0,1,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,7813-TKCVO
45,1147,26,45.8,TRUE,3287,34.364153,91381,-118.615583,1,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0128-MKWSG
36,5718.2,53,108.95,FALSE,4163,34.178483,91401,-118.431791,0,0,0,1,0,1,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4350-ZTLPI
40,4539.6,68,64.35,FALSE,4146,34.147149,91403,-118.463365,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0361-HJRDX
46,6397.6,72,90.8,FALSE,5028,34.202494,91405,-118.448048,1,0,0,1,1,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5727-MYATE
71,280.4,12,24.95,FALSE,4443,34.195685,91406,-118.490752,,0,0,0,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3823-KYNQY
41,5711.05,68,84.7,FALSE,5520,34.146957,91423,-118.432138,1,0,0,1,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7570-WELNY
34,3478.15,50,70.8,FALSE,4798,34.152875,91436,-118.486056,1,0,0,0,1,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3021-VLNRJ
61,4133.95,41,104.4,TRUE,4477,34.177267,91502,-118.31003,0,0,1,0,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2080-CAZNM
73,2917.65,30,101.5,TRUE,4828,34.213049,91504,-118.317651,0,0,1,1,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1028-FFNJK
78,54.3,1,54.3,TRUE,3259,34.174215,91505,-118.345928,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6907-FLBER
58,2964.8,29,103.95,TRUE,3733,34.169706,91506,-118.323548,0,0,1,1,1,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3001-UNBTL
71,2198.3,23,91.1,FALSE,5991,34.1692,91601,-118.372498,1,0,0,1,1,1,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5982-PSMKW
74,1189.9,60,19.95,FALSE,5316,34.15136,91602,-118.364786,,0,0,0,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3507-GASNP
55,1914.5,72,26.45,FALSE,5534,34.139082,91604,-118.39275,,0,0,1,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7096-ZNBZI
55,5336.35,72,75.1,FALSE,6284,34.187599,91606,-118.387125,1,0,0,0,0,1,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1676-MQAOA
20,7238.6,66,108.1,FALSE,4722,34.165783,91607,-118.399795,0,0,1,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0786-IVLAW
70,7998.8,72,110.15,FALSE,5065,34.132275,91701,-117.611478,0,0,0,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,7566-DSRLQ
47,5703.25,51,111.5,FALSE,4363,34.098275,91706,-117.967399,0,0,0,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7245-JMTTQ
41,7397,70,106.5,FALSE,6319,33.942895,91709,-117.725644,0,0,0,1,1,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6050-IJRHS
31,164.6,9,19.9,FALSE,3643,33.990646,91710,-117.663025,,0,0,0,0,1,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,6202-JVYEU
76,6555.2,59,111.1,FALSE,4952,34.127621,91711,-117.717863,1,0,0,1,1,1,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8591-TKMZH
56,225.65,3,70.7,TRUE,2584,34.097345,91722,-117.906736,0,0,0,0,1,0,1,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0734-OXWBT
33,955.75,38,24.85,TRUE,3511,34.084747,91723,-117.886844,0,0,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4282-ACRXS
44,3382.3,37,91.2,TRUE,5135,34.08111,91724,-117.853935,1,0,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0365-TRTPY
27,2313.8,37,65.6,FALSE,3183,34.10097,91730,-117.57882,1,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7349-ALMUX
26,780.85,14,59.45,TRUE,5723,34.074492,91732,-118.01462,1,0,0,1,1,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6502-KUGLL
59,7852.4,72,109.95,FALSE,6258,34.04622,91733,-118.053753,1,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1841-YSJGV
58,2763,72,38.5,FALSE,4710,34.119363,91740,-117.855059,1,0,0,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3511-BFTJW
23,1614.7,17,92.55,TRUE,3689,34.14649,91741,-117.849815,0,0,1,1,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,7668-XCFYV
78,270.15,10,24.5,TRUE,5594,33.976753,91748,-117.897367,,0,0,0,0,1,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5018-HEKFO
69,0,0,19.7,FALSE,4890,34.144703,91750,-117.770299,,0,0,1,1,1,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2923-ARZLG
52,20.6,1,20.6,TRUE,5370,33.999992,91752,-117.535395,,0,0,0,0,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3976-NLDEZ
63,1734.5,29,58,FALSE,2810,34.050322,91754,-118.147037,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2282-YGNOR
32,7047.5,65,107.45,FALSE,6211,34.049172,91755,-118.115022,0,0,1,1,1,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5336-UFNZP
38,573.15,8,65.5,TRUE,3033,34.231318,91759,-117.662032,1,0,0,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6854-EXGSF
41,1538.6,61,25.45,FALSE,6015,34.035602,91761,-117.591528,,0,0,1,0,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1241-EZFMJ
21,4459.8,45,100.15,FALSE,2636,34.057256,91762,-117.667677,0,0,1,0,0,1,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,9233-PSYHO
29,7459,72,104.45,FALSE,4750,34.072121,91763,-117.698319,0,0,0,1,1,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,5376-PCKNB
40,306.05,12,21.15,TRUE,5209,34.074087,91764,-117.605618,,0,0,1,1,1,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,8044-BGWPI
38,639.7,7,96.2,TRUE,4329,33.992416,91765,-117.807874,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4060-LDNLU
31,348.15,9,44.4,TRUE,5457,34.042286,91766,-117.756106,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3589-PPVKW
49,5563.65,58,94.35,FALSE,4777,34.067932,91768,-117.785168,0,0,0,1,1,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,5887-IKKYO
38,40.25,2,20.3,TRUE,5113,34.102119,91773,-117.815532,,0,0,1,1,0,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1755-RMCXH
41,4228.55,40,105.75,FALSE,4078,34.089927,91776,-118.095645,1,0,0,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3858-XHYJO
68,784.45,9,81.15,TRUE,4544,34.101608,91780,-118.055848,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4299-SIMNS
66,3729.75,41,89.55,FALSE,5549,34.141146,91784,-117.655583,0,0,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7025-IWFHT
23,1406.9,26,54.75,TRUE,4020,34.105493,91786,-117.660934,0,0,0,0,0,1,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6261-LHRTG
49,1857.3,33,53.75,FALSE,3160,34.018354,91789,-117.85492,0,0,0,1,0,1,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7841-FCRQD
39,7322.5,68,105.75,FALSE,4437,34.066964,91790,-117.937007,0,0,0,1,1,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2056-EVGZL
80,6725.5,65,105.85,FALSE,4872,34.061634,91791,-117.893169,0,0,1,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8777-MBMTS
40,3627.3,55,64.2,FALSE,5151,34.024405,91792,-117.898722,0,0,0,0,0,1,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,7753-USQYQ
78,1725.95,19,87.7,FALSE,4446,34.074736,91803,-118.145959,0,0,0,0,0,1,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,7661-CPURM
32,4192.15,45,89.3,TRUE,5470,32.827184,91901,-116.703729,0,0,0,0,0,1,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6233-HXJMX
67,1411.2,70,20.15,FALSE,5219,32.67117,91902,-117.00232,,0,0,1,1,1,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5902-WBLSE
74,264.55,12,20.05,FALSE,5453,32.636792,91910,-117.054989,,0,0,1,0,1,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3239-TPHPZ
25,4671.7,72,67.2,FALSE,5592,32.607964,91911,-117.059459,1,0,0,0,1,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,5115-GZDEL
25,1173.55,12,94.55,TRUE,5674,32.64164,91913,-116.985026,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3338-CVVEH
64,7713.55,71,107.5,TRUE,5775,32.605012,91915,-116.97595,1,0,1,1,0,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2615-YVMYX
59,2471.25,35,73,FALSE,2715,32.912664,91916,-116.635387,0,0,1,0,0,1,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2851-STERV
72,7842.3,70,114.75,FALSE,5035,32.622999,91917,-116.687855,1,0,0,1,1,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4393-GEADV
63,2227.8,31,76.05,TRUE,2421,32.857946,91931,-116.561917,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,8486-AYEQH
49,2351.45,30,77.9,TRUE,2009,32.759327,91941,-116.99726,0,0,1,1,0,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5419-JKZNQ
44,2989.6,33,90.65,TRUE,4460,32.782501,91942,-117.01611,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2495-KZNFB
77,6077.75,54,110.45,FALSE,4425,32.733564,91945,-117.033713,0,0,1,1,0,1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1409-PHXTF
29,4070.95,59,68.7,FALSE,4244,32.830852,91948,-116.444601,1,0,0,0,0,0,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4560-WQAQW
49,2479.05,55,44.85,TRUE,5829,32.67102,91950,-117.095235,1,0,1,0,0,1,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,9591-YVTEB
43,2134.3,69,29.8,FALSE,5681,32.800671,91962,-116.483363,0,0,1,1,0,1,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,9309-BZGNT
27,6000.1,66,88.9,FALSE,5868,32.619465,91963,-116.593605,0,0,0,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,4274-DRSQT
31,2203.1,37,58.75,FALSE,3483,32.726627,91977,-116.994608,1,0,0,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2027-DNKIV
59,183.15,9,19.85,FALSE,5601,32.730264,91978,-116.950963,,0,1,1,0,0,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,8075-GXIUB
49,6194.1,69,86.9,FALSE,4667,32.587557,91980,-116.636816,1,0,0,1,1,0,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2885-HIJDH
20,638.95,10,59.65,TRUE,2385,33.290907,92003,-117.202895,0,0,0,0,0,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,5424-RLQLC
43,831.75,13,66.4,TRUE,3660,33.015866,92007,-117.272254,0,0,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6507-DTJZV
23,1337.5,69,20.15,FALSE,4554,33.098018,92009,-117.258203,,0,0,1,1,0,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7673-BQGKU
35,7181.95,66,108.1,FALSE,5360,32.948262,92014,-117.256086,0,0,1,1,0,1,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,6723-WSNTY
44,2560.1,46,56.9,FALSE,4258,32.79697,92020,-116.969082,1,0,0,1,1,0,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2725-IWWBA
